date,euro,japan,canada,uk,mexico,india,switzerland,thailand,denmark,australia
10/6/2010,-0.64846,-0.44586,-0.94853,0.075429,-0.27286,-0.47345,-0.61245,-0.63344,-0.65374,-0.84189
10/7/2010,0.021548,-0.54496,0.92886,-0.16964,0.52108,-0.090436,0.65383,0.10028,0.048572,-0.34701
10/8/2010,-0.014366,-0.5968,-0.28564,-0.13174,-0.62449,0.40632,-0.60179,0.0668,0.018675,-0.51827
10/12/2010,0.55458,-0.1467,-0.26668,0.95749,-0.3101,0.35979,-0.16665,-0.033395,0.55864,0.18261
10/13/2010,-0.84862,0.085601,-0.82428,-0.27811,-0.46776,-0.44994,-0.052135,-0.36808,-0.84475,-0.74861
10/14/2010,-0.72779,-0.45329,0.079745,-0.93608,0.36391,-0.67874,-0.60676,-0.13418,-0.75567,-0.21143
10/15/2010,0.48461,-0.14746,0.71486,-0.21862,-0.0048327,0.22676,0.33522,0,0.51005,0.60527
10/18/2010,0.14298,-0.19695,0.36538,0.75155,0.044291,0.24884,-0.041841,0.20121,0.15944,-0.34343
10/19/2010,1.0861,0.54067,1.4969,1.0618,0.33758,0.090334,1.4954,0.36783,1.0849,1.6163
10/20/2010,-0.87846,-0.56532,-0.51599,-0.74693,-0.48261,-0.11293,-0.90077,-0.26738,-0.90143,-0.91809
10/21/2010,-0.17191,0.024646,-0.12697,0.65802,-0.11294,0,0.28042,-0.23455,-0.14041,0.1016
10/22/2010,0.49503,0.39351,0.29277,0.48362,0.10972,0.60832,1.5437,0.36832,0.49339,0.5504
10/25/2010,-0.58803,-1.0735,-0.63542,-0.45187,-0.60089,-0.29243,-0.83065,-0.33478,-0.59085,-1.5114
10/26/2010,0.81123,0.82773,0.2253,-0.77802,0.43869,0.33734,1.1569,0.20101,0.80688,0.70722
10/27/2010,0.61459,0.33163,0.98341,0.56235,0.66809,-0.31482,0.69991,0.30075,0.59537,1.6768
10/28/2010,-1.0174,-0.68906,-1.2381,-1.0275,-0.47364,-0.090131,-0.59817,-0.16697,-0.98492,-0.90322
10/29/2010,0.25159,-0.6317,-0.068691,-0.46926,-0.52207,0.18018,0.16257,0,0.2313,-0.11233
11/1/2010,0.043194,0.22341,-0.5315,-0.18709,0.0016205,-0.18018,0.85924,-0.23423,0.031669,-0.81318
11/2/2010,-0.98876,0.17342,-0.346,0.24953,-0.33032,-0.81485,-1.552,-0.20121,-0.99585,-1.1275
11/3/2010,0.085592,0.75212,-0.079255,-0.43627,-0.039029,0.85993,0.11239,-0.10076,0.073342,0.2305
11/4/2010,-1.4874,-0.98754,-0.67622,-1.2484,-0.4818,-0.67828,-1.6888,-0.30288,-1.4962,-1.7504
11/5/2010,1.3519,0.91381,-0.09983,0.43702,-0.20451,-0.40918,-0.51018,-0.20243,1.3062,0.049307
11/8/2010,0.75823,-0.25848,0.089852,0.377,0.27721,0.88446,0.6451,-0.10137,0.78794,0.039463
11/9/2010,0.44617,0.012324,-0.079864,0.62112,-0.24937,-0.090355,0.041477,-0.30472,0.45678,0.13824
11/10/2010,0.99301,1.6863,0.029957,-0.13076,0.331,0.067774,0.95951,0.30472,0.95895,0.94317
11/12/2010,0.20417,-0.10911,0.62702,-0.62649,0.096233,1.1229,0.1949,0.70743,0.23923,1.1941
11/15/2010,0.62237,0.55643,-0.14894,0.67006,0.14987,0.73423,0.80633,0.33512,0.6175,0.020192
11/16/2010,0.7224,0.61331,1.6458,1.1457,1.2842,0.88281,0.88053,0.03345,0.73708,1.5159
11/17/2010,-0.28073,-0.3122,-0.25445,-0.3771,-0.65865,-0.92716,-0.29265,0.36722,-0.29054,-0.6743
11/18/2010,-0.4637,0.58757,-0.32389,-0.43191,-0.55316,0.11083,0.74507,-0.20013,-0.44654,-0.70012
11/19/2010,-0.26401,-0.1795,0.33369,0.30653,0.039845,0.24339,0.10026,0.033383,-0.25606,0.44589
11/22/2010,0.30808,-0.035939,-0.18634,0.18186,0.000813,0.507,-0.62324,-0.1336,0.31085,-0.21306
11/23/2010,1.6593,-0.7215,0.51892,0.68019,1.3959,0.17575,0.34226,0.36697,1.6513,1.3982
11/24/2010,0.28424,0.6256,-1.2777,0.31648,-0.57408,0.35057,-0.060314,-0.13329,0.19734,-0.94109
11/26/2010,0.80473,0.83603,0.76855,1.0067,0.7423,0.21848,0.71139,0.89627,0.85304,1.8704
11/29/2010,1.1468,0.30875,0.38207,0.37853,0.58099,-0.043659,-0.039944,-0.26473,1.1361,0.47832
11/30/2010,0.42866,-0.92913,0.38062,-0.1349,-0.90166,0.065481,-0.27004,-0.03314,0.44527,-0.13541
12/1/2010,-0.86309,0.52519,-1.0379,-0.16035,-0.64848,-1.1853,0.12011,-0.43182,-0.8643,-0.70532
12/2/2010,-0.59901,-0.5611,-1.1383,-0.044853,-0.21359,-0.44258,-0.96493,-0.099917,-0.61943,-1.0181
12/3/2010,-1.0453,-0.96236,0.13928,-0.72129,0.063153,-0.42227,-1.3934,0.066622,-1.0278,-1.0483
12/6/2010,0.69064,-0.036269,-0.029828,0.27386,0.25948,-0.022274,0.85662,-0.066622,0.65967,-0.060729
12/7/2010,-0.36093,0.41028,0.36726,-0.77505,0.31033,-0.42416,-0.20329,-0.10002,-0.3284,-0.11124
12/8/2010,0.60983,1.3397,0.069331,0.063303,0.086076,0.6689,0.51758,0.39947,0.64861,1.1589
12/9/2010,0.27223,-0.36903,-0.019804,0.37431,0.29146,0.28847,-0.3346,-0.13298,0.27138,-0.43871
12/10/2010,-0.27223,0.023849,-0.069345,-0.4819,-0.14683,-0.066497,-0.50911,-0.066556,-0.31579,-0.33538
12/13/2010,-1.104,-0.35834,-0.44694,-0.4607,-0.55315,0.17723,-1.3153,-0.033294,-1.0845,-0.86878
12/14/2010,-0.044803,-0.059848,-0.069704,0.5493,-0.1794,-0.37698,-0.60172,-0.13329,-0.053904,-0.56169
12/15/2010,0.66664,0.62068,-0.059785,1.159,0.26818,0.81868,0.093609,0.19987,0.62529,0.81346
12/16/2010,0.75438,0.22583,0.22898,0.006405,0.42743,0.35196,0.42533,0.26587,0.72962,0.5156
12/17/2010,0.38694,-0.095023,0.68381,0.8491,-0.16882,-0.83793,0.48536,0,0.39638,0.1217
12/20/2010,0.23593,-0.5123,0.50244,-0.26451,-0.13768,0.53004,-0.71337,0.066357,0.2399,-0.79851
12/21/2010,-0.053323,0.047767,-0.029485,0.38085,-0.32684,-0.46363,-0.55142,-0.033173,-0.045818,-0.39186
12/22/2010,0.32037,-0.23906,-0.29533,0.46675,-0.32305,-0.31028,-0.85918,0,0.33083,-0.31039
12/23/2010,-0.091638,-0.70858,-0.47436,-0.064956,0.034054,0.022195,1.2237,0,-0.056234,-0.47871
12/27/2010,-0.3429,-0.072341,-0.089193,0.11695,0.24938,0.44287,0.062351,0.066335,-0.37159,0.24904
12/28/2010,0.18273,-0.84787,-0.79634,0.13662,-0.030734,-0.57612,-1.1493,0,0.20798,-0.85411
12/29/2010,-0.46379,-0.3778,-0.01999,-0.66182,-0.018607,-0.066689,-0.21039,-0.033162,-0.44114,-0.40464
12/30/2010,-0.65024,-0.28123,0.049968,0.46022,0.18187,-0.37875,-1.3464,0.033162,-0.64402,0.3058
1/3/2011,-0.76577,-0.13478,-1.0647,-0.63468,-1.0473,-0.46985,-0.42785,-0.36539,-0.82033,-0.76764
1/4/2011,0.48731,0.48924,0.82462,-0.61784,0.0081606,0.69282,1.5845,0.099784,0.51729,1.5412
1/5/2011,1.0198,1.5256,-0.39135,0.57266,-0.47524,0.99724,1.7363,0.39814,1.0107,0.40904
1/6/2011,1.0993,-0.08415,0.070355,0.04518,0.32498,-0.44199,-0.14527,0.13236,1.0741,0.44084
1/7/2011,0.63918,-0.13238,-0.21121,-0.45089,0.064542,0.44199,0.20747,0.2642,0.63095,0.050218
1/10/2011,-0.0077253,-0.31359,-0.090657,-0.14771,-0.032674,0.022048,0.37236,1.0172,-0.026065,0.181
1/11/2011,-0.2546,0.69821,-0.22195,-0.28836,-0.52014,-0.6192,0.70984,-0.39254,-0.26277,0.63608
1/12/2011,-0.67578,-0.084008,-0.3744,-0.56151,-0.97049,-0.13319,-0.3903,-0.45992,-0.66084,-0.61595
1/13/2011,-2.2551,-0.68671,0.020274,-0.97512,0.24682,0,-0.9617,0,-2.2492,-0.69218
1/14/2011,0.26974,0.32587,0.36423,-0.025202,-0.25262,0.86255,0.34231,0.39435,0.27052,1.1765
1/18/2011,-0.5313,-0.39843,0.10094,-0.79062,-0.1087,-0.19839,-0.24883,-0.098441,-0.51839,-0.94635
1/19/2011,-0.71392,-0.76508,0.26196,0.056266,0.19077,0.39639,-0.49953,0,-0.70566,-0.49975
1/20/2011,0.38607,1.1997,0.63193,0.72805,0.096903,0.59165,0.73801,0.5239,0.38683,1.6283
1/21/2011,-1.0213,-0.47087,-0.58163,-0.76557,-0.18892,-0.41598,-0.68586,0.22835,-0.99177,-0.24292
1/24/2011,-0.52875,-0.23021,-0.10062,0.012503,-0.12283,-0.15369,-1.0693,0.64956,-0.56279,-1.0959
1/25/2011,0.065941,-0.10923,0.51213,1.1128,0.35892,0.41662,-0.39073,0.16173,0.10073,0.91407
1/26/2011,-0.32197,-0.097194,-0.30093,-0.42897,-0.3855,-0.52655,-0.15884,-0.45352,-0.33739,-0.38272
1/27/2011,0,0.91955,-0.14075,-0.11953,0.020764,0.48277,0.2963,0.38885,-0.0073473,0.41299
1/28/2011,0.59352,-1.2117,0.49175,0.42214,0.81468,0.32783,-0.37051,0.29065,0.59886,-0.1916
1/31/2011,-0.79058,-0.073171,0.30986,-1.2798,0.11608,0.19619,-0.28676,-0.48489,-0.76432,-0.50246
2/1/2011,-0.56711,-0.59957,-0.99294,-0.50986,-1.2318,-0.58971,-0.14902,0.032399,-0.56276,-1.4529
2/2/2011,0.10155,0.41641,-0.38376,-0.26633,0.1889,-0.2193,0.19155,-0.032399,0.10911,0.59453
2/3/2011,0.91132,-0.41641,0.18197,0.049496,0.099717,0.2412,0.30784,0.12953,0.90159,-0.80179
2/4/2011,0.51399,0.62397,-0.020202,0.43414,-0.35195,-0.13149,1.2848,-0.32415,0.50245,0.039444
2/7/2011,0.19896,0.49881,-0.14153,-0.13665,-0.23114,-0.54975,0.12548,-0.3252,0.21846,0
2/8/2011,-0.95435,-0.58423,0.20212,0.12422,0.096862,-0.44199,0.01045,-0.065168,-0.95565,-0.36426
2/9/2011,-0.007306,0.66914,0.41308,0.01243,0.62567,0.46404,0.42751,0.097736,0.0055079,0.79918
2/10/2011,0.37329,0.77304,0.090448,-0.26691,0.15664,0.61539,0.49818,0.26016,0.38114,0.33737
2/11/2011,0.86166,0.49211,-0.55402,0.90915,-0.069585,-0.087681,0.98899,-0.064977,0.86499,0.59815
2/14/2011,0.34082,-0.23975,-0.17186,-0.23119,-0.18829,-0.35149,-0.48297,-0.16263,0.3403,-0.22971
2/15/2011,-0.14832,0.56251,0.020235,-0.65317,0.70571,-0.066043,-0.31984,-0.097704,-0.15914,0.34977
2/16/2011,-0.392,-0.071633,-0.32425,0.40384,-0.35016,-0.022024,-0.63236,-0.29369,-0.3808,0.050068
2/17/2011,-0.47866,-0.57492,-0.14219,-0.67629,-0.35969,-0.33094,-1.1295,-0.032685,-0.49539,-1.3135
2/18/2011,-0.44713,-0.036043,-0.12204,-0.45038,-0.29602,-0.33204,-0.26328,-0.13085,-0.46117,-0.27641
2/22/2011,0.087803,-0.33702,0.33525,0.71663,0.74502,0.1108,-0.9536,0.16353,0.073343,1.5098
2/23/2011,-0.70754,-0.66534,0.62683,-0.56878,0.69273,-0.19953,-0.78021,-0.032685,-0.68233,-0.090032
2/24/2011,-0.26132,-0.87773,-0.80956,0.71148,-0.050906,0.75172,-0.73229,0.032685,-0.25685,-0.86615
2/25/2011,0.26859,0.11014,-0.34606,0.174,-0.41231,-0.30885,0.32373,0.065338,0.26608,-0.66196
2/28/2011,-0.26134,0.21991,-0.72653,-1.0456,-0.10809,-0.17691,0.24748,-0.16343,-0.25497,-0.18693
3/1/2011,-0.1449,-0.09768,0.051337,-0.38088,-0.20495,-0.8,-0.22594,-0.16369,-0.14996,0.14754
3/2/2011,-0.4046,-0.29361,-0.092426,-0.012263,0.19174,-0.022314,-0.69175,0,-0.41775,0.019689
3/3/2011,-0.56083,0.96325,0.13348,0.27627,-0.67353,0.51197,0.92843,-0.22962,-0.53353,0.25631
3/4/2011,-0.25779,-0.072833,-0.31859,0.098413,-0.19553,-0.33359,-0.46314,-0.032846,-0.27534,0.19761
3/7/2011,0.050073,-0.27969,0.2262,0.28348,0.21133,0.13357,-0.075598,-0.16439,0.076872,0.0098907
3/8/2011,0.45898,0.69171,-0.25708,0.24716,-0.25798,0.17782,0.96765,-0.19763,0.43947,-0.029669
3/9/2011,0.043138,0.10878,-0.26807,-0.23481,-0.27452,-0.33367,-0.51491,-0.13197,0.072747,0.019778
3/10/2011,0.59865,0.24131,0.44296,0.86162,-0.033428,0.64409,0.23633,0.29669,0.60047,0.93403
3/11/2011,-0.29617,-1.4689,0.030831,0.18694,-0.36006,0.15485,-0.47322,-0.065854,-0.29885,-0.92414
3/14/2011,-0.79745,-0.14686,0.2668,-0.91886,-0.019295,-0.55414,-0.24826,-0.098863,-0.81571,0.36665
3/15/2011,0.050102,-1.0217,0.74532,0.7257,0.70646,0.50992,-0.71584,0.26342,0.078687,1.7324
3/16/2011,0.32987,-0.80751,0.91131,0.22436,0.67172,-0.4877,-0.73196,-0.0987,0.3272,0.58758
3/17/2011,-0.70859,-1.7998,-0.35341,-0.71493,0.12818,0.26631,-1.3467,-0.39578,-0.72877,0.19324
3/18/2011,-0.85222,3.0025,-0.40543,-0.27219,-0.34191,-0.13307,0.29962,0.033041,-0.84215,-1.3147
3/21/2011,-0.30362,-0.03698,-0.75441,-0.54832,-0.56468,-0.1777,0.35394,-0.066094,-0.31336,-0.91014
3/22/2011,-0.19721,-0.13571,-0.030705,-0.67967,-0.029194,-0.066719,-0.17682,-0.19854,-0.1904,-0.73406
3/23/2011,0.62112,-0.074102,0.5207,0.86416,0.14172,-0.33426,0.25407,0.26464,0.61557,0.12857
3/24/2011,-0.53665,-0.14837,-0.7359,0.53696,-0.42409,-0.24584,-0.033103,-0.13223,-0.53175,-1.1218
3/25/2011,0.39515,0.37051,0.31751,0.45278,-0.16914,-0.20159,0.90091,0,0.37632,-0.61461
3/28/2011,0.28321,0.67572,-0.22523,0.38617,0.19339,0.44743,0.28397,0.16526,0.26334,0.0097262
3/29/2011,0.099312,0.8656,0.010249,0.25619,0.074411,-0.22346,0.39186,0.13201,0.14369,0.16549
3/30/2011,-0.03548,0.72569,-0.44164,-0.34352,-0.36758,0.11179,0.086872,0,-0.056696,-0.53442
3/31/2011,-0.62239,-0.26548,0.020585,-0.062333,-0.034399,-0.47038,-0.60969,-0.2642,-0.62578,-0.37723
4/1/2011,-0.22537,1.5467,-0.90976,-0.52206,-0.74118,-0.22477,0.93479,0.066116,-0.21709,-0.27959
4/4/2011,-0.0422,-0.083318,0.49726,0.018598,0.22124,-0.31553,-0.20577,-0.19848,-0.036228,0.33753
4/5/2011,-0.063267,0.79464,-0.43496,-0.94413,-0.28382,0,0.19495,-0.099387,-0.085856,0.057977
4/6/2011,-0.72122,0.71803,-0.49943,-0.19634,-0.29651,-0.54323,-0.76029,-0.13267,-0.72219,-0.76068
4/7/2011,0.32145,-0.32895,0.062565,0.061316,0.0475,0.27199,0.065395,-0.19934,0.34546,-0.29692
4/8/2011,-1.0444,0.011767,-0.30276,-0.22668,-0.39255,-0.29468,-0.79856,-0.19973,-1.0439,-0.71473
4/11/2011,-0.11768,-0.48358,-0.17791,-0.275,-0.040873,0.63363,-0.41823,0.16647,-0.11817,-0.028483
4/12/2011,-0.0069182,-0.93842,0.8033,0.75347,0.69428,-0.36158,-0.96416,0.33212,0.007753,0.60941
4/13/2011,-0.15208,-0.23898,0.14536,-0.13518,-0.14813,0.65441,-0.45762,-0.066335,-0.16682,-0.32421
4/14/2011,0.089838,-0.4316,-0.12458,-0.39835,-0.38616,-0.15757,-0.16794,-0.033184,0.11836,-0.18072
4/15/2011,0.14529,-0.12022,-0.11434,0.15302,-0.49271,-0.29329,0.12319,-0.033195,0.12403,-0.33205
4/18/2011,1.6194,-0.84562,0.76668,0.58979,0.6499,0.22568,0.56917,-0.066423,1.5947,0.64614
4/19/2011,-0.7571,-0.024266,-1.2149,-0.52852,-0.70289,0.29263,0.044504,-0.23283,-0.7231,-0.16193
4/20/2011,-1.3457,0.20607,-0.51322,-0.55012,-0.64933,-0.36028,-0.84898,-0.33356,-1.3589,-1.605
4/21/2011,-0.49488,-0.9368,-0.052518,-1.0128,-0.12744,-0.15803,-1.0488,-0.13373,-0.50142,-0.65348
4/22/2011,0.27463,0.13437,0.17845,0.33244,-0.030163,0.22568,0.49757,0,0.28321,0.11172
4/25/2011,-0.2129,0.012206,0.062906,0.12116,0.13351,0.11265,-0.66776,0.10032,-0.2226,0.16782
4/26/2011,-0.33561,0,-0.34648,0.19416,-0.37859,0.22492,-0.034073,0.10022,-0.36817,-0.51189
4/27/2011,-0.23221,0.81445,0.44076,-0.394,0.18818,-1.1524,0.045429,0,-0.20622,-0.16696
4/28/2011,-0.85587,-1.2548,-0.38819,-0.63921,-0.40443,0.95002,-0.80944,-0.10022,-0.83312,-0.95006
4/29/2011,-0.24319,-0.31925,-0.28423,-0.33006,-0.21584,-0.40605,-0.80451,-0.20074,-0.25209,-0.40312
5/2/2011,-0.33007,-0.098437,0.063231,0.0059914,-0.16241,0.067789,-0.30047,-0.16759,-0.33047,-0.30127
5/3/2011,-0.033619,-0.25886,-0.031611,0.92699,0.45961,0.45076,-0.35944,0.50193,-0.043879,0.44767
5/4/2011,0.10762,-0.40814,0.944,0.072595,0.61671,-0.27021,-0.31412,0.23337,0.11165,1.4387
5/5/2011,1.8749,-0.70891,0.91448,0.58875,0.54454,0.92022,1.3426,0.43197,1.8597,1.1492
5/6/2011,0.60527,0.48559,-0.52896,0.060894,-0.94432,-0.089405,0.39013,-0.033162,0.64146,-1.1306
5/9/2011,1.3474,0.18614,0.45653,0.48237,0.40666,-0.089485,0.24021,0.13258,1.2976,0.083655
5/10/2011,-0.39778,0.11152,-0.50854,0.042854,-0.32986,0.15655,0.59232,-0.09942,-0.39213,-0.45461
5/11/2011,0.62179,0.037145,-0.31263,-0.49476,0.10433,-0.35818,0.46456,-0.13271,0.62782,0.43601
5/12/2011,0.28072,-0.037145,0.77975,0.74614,0.56458,0.87083,-0.045228,0.49677,0.28858,0.97161
5/13/2011,0.62038,0.012383,0.53708,0.68373,0.6534,-0.26714,0.73244,-0.13223,0.61831,0.8201
5/16/2011,-0.55007,0.074267,-0.072131,-0.37632,-0.20709,0.64438,-1.0042,0.16526,-0.53438,-0.51924
5/17/2011,0.45112,0.7028,0.72922,0.20958,0.37551,-0.044307,0.33964,0.099026,0.42431,0.76564
5/18/2011,-0.80915,-0.024576,-0.51298,0.35853,-0.41561,-0.15523,-0.63492,-0.26429,-0.77195,-0.73738
5/19/2011,0.11219,0.50261,-0.19562,-0.19179,-0.39078,-0.35571,0.54447,0.09919,0.11856,0.028261
5/20/2011,0.57694,-0.17134,0.32925,-0.26542,-0.13804,0.20024,-0.72662,-0.033052,0.55461,-0.28225
5/23/2011,1.114,0.20801,0.5736,0.74249,0.66698,0.50992,0.62475,0.49464,1.1114,1.4002
5/24/2011,-0.65429,0.37821,-0.18401,-0.51414,-0.29788,-0.022117,-0.35165,-0.065811,-0.66949,-0.56054
5/25/2011,0.03545,-0.19503,-0.081892,-0.56682,-0.142,0.24301,-0.91325,0.13158,0.028379,0.17068
5/26/2011,0.099326,-0.63648,0.44958,-0.42301,0.077012,0.022063,-0.62119,0,0.098319,-0.50173
5/27/2011,-1.4027,-0.85086,-0.38815,-0.90135,-0.68406,-0.35359,-1.6991,-0.39526,-1.3949,-1.1361
5/31/2011,-0.62101,0.6665,-0.85308,0.33401,-0.27856,-0.28822,0.058668,0.032998,-0.64405,0.47728
6/1/2011,-0.38185,-0.57985,0.25772,0.29242,0.49278,-0.44504,-1.4652,-0.36358,-0.35746,-0.52395
6/2/2011,0.034654,0.19778,0.83048,0.40347,0.40909,0.044593,0.43946,0.33058,0.013549,0.92815
6/3/2011,-1.2263,-0.74368,-0.26582,-0.44007,-0.21763,-0.089206,-1.0244,-0.099059,-1.2131,-0.90948
6/6/2011,-0.1095,-0.23666,0.16367,0.21368,0.29634,-0.089286,0.09574,-0.033041,-0.12546,-0.21444
6/7/2011,-0.37549,0.024938,-0.41993,-0.49991,0.35769,-0.24595,0.33437,0.066072,-0.35369,0.22378
6/8/2011,0.60146,-0.42479,0.35859,0.38385,0.48455,0.11187,-0.22677,0.32971,0.60836,0.73075
6/9/2011,0.364,0.25009,-0.47155,-0.0061046,-0.1137,-0.17905,0.51249,0.032911,0.38859,-0.065799
6/10/2011,1.1696,0.23701,0.37947,0.78441,0.74603,0.17905,0.08318,0.098668,1.1664,0.70725
6/13/2011,-0.020882,-0.12467,0.092086,-0.33168,0.11117,0.29028,-0.59567,0.13141,-0.009632,0.047328
6/14/2011,-0.72813,0.42325,-0.96599,-0.48936,-0.68754,-0.24556,0.89217,-0.13141,-0.72117,-1.214
6/15/2011,1.7565,0.26053,0.96599,1.0428,0.70354,0.11169,0.75508,0.29542,1.758,0.65691
6/16/2011,0.46518,-0.012391,0.6524,0.54408,0.75293,0.20074,-0.011754,0.26187,0.46603,0.75608
6/17/2011,-1.2008,-0.74627,-0.45827,-0.34658,-0.56711,-0.26774,-0.53038,-0.19634,-1.1951,-0.74666
6/20/2011,0.041891,0.19955,-0.12256,-0.12349,-0.16647,0.35682,-0.54509,0.032749,0.015363,0.31122
6/21/2011,-0.55016,-0.13715,-0.64592,-0.16031,-0.65342,-0.17825,0.20179,-0.2623,-0.52947,-0.10385
6/22/2011,-0.027776,-0.11235,0.030853,0.62417,-0.23319,-0.044613,-0.91727,-0.26299,-0.038617,-0.32971
6/23/2011,1.6592,0.48595,0.76825,0.95927,0.75609,0.15606,0.27487,0.65617,1.6453,1.4112
6/24/2011,-0.16223,-0.16172,0.47845,-0.05006,0.1221,0.22252,-0.071633,0.35907,-0.14448,-0.37131
6/27/2011,-0.6533,0.70716,0.12179,0.081359,0.08748,-0.1112,-0.071685,0.68193,-0.65659,0.80145
6/28/2011,-0.60035,-0.049462,-0.40655,-0.2751,-0.4728,0.13342,-0.82809,0.12937,-0.59541,-0.78245
6/29/2011,-0.41673,-0.061862,-1.1884,-0.3366,-0.58885,-0.49009,0.61272,-0.48599,-0.4073,-1.4344
6/30/2011,-0.65628,-0.19822,-0.63066,0.01867,-0.4164,-0.4252,0.76364,-0.29273,-0.66761,-0.55127
7/1/2011,0.10334,0.21059,-0.35325,-0.01867,-0.76836,0.067257,0.78144,0.19525,0.11677,-0.20478
7/5/2011,0.26227,0.40753,0,-0.093298,-0.05849,-0.60695,-0.31894,-0.98008,0.237,0.5221
7/6/2011,0.97921,-0.29622,0.49834,0.54234,0.11609,0.29269,-0.70051,-0.032835,0.99432,0.018697
7/7/2011,-0.13948,0.44401,-0.73801,0.19396,-0.54807,-0.36036,0.55843,-0.55986,-0.16536,-0.63374
7/8/2011,0.68532,-0.76591,0.43723,-0.39379,0.47758,0.20286,-0.76118,-0.19835,0.70948,0.34433
7/11/2011,1.5344,-0.33538,0.37325,0.61323,0.84694,0.1575,-0.29892,0.26438,1.5264,0.60779
7/12/2011,0.14261,-1.0507,0.041386,-0.050201,0.52816,0.26942,-0.19178,0.032998,0.1166,0.33822
7/13/2011,-1.0858,-0.6813,-0.88317,-1.0671,-0.66213,-0.17953,-1.4745,-0.79497,-1.0752,-1.281
7/14/2011,-0.10582,0.1518,0.02087,-0.086859,-0.02135,-0.044934,-0.56166,-0.033261,-0.098844,0.20461
7/15/2011,0.1835,-0.10118,-0.43919,-0.14873,0.031596,0.022469,-0.11026,0,0.15962,0.79451
7/18/2011,0.80857,0.088535,0.77253,0.77705,0.72226,0.202,0.23263,-0.16647,0.82257,0.85765
7/19/2011,-0.80857,-0.24049,-1.161,-0.69032,-0.79145,-0.26942,-0.13461,-0.43413,-0.82067,-1.2604
7/20/2011,-0.2258,-0.19027,-0.27392,-0.024788,-0.28578,-0.089969,0.46426,0,-0.25856,-0.26136
7/21/2011,-1.2885,-0.36889,-0.31699,-0.99878,-0.43795,-0.09005,-0.39082,-0.033473,-1.2701,-1.0202
7/22/2011,0.041757,-0.038238,0.53829,-0.11036,0.036139,-0.13523,-0.073448,-0.36894,0.001928,-0.1291
7/25/2011,0.062668,-0.16587,-0.54887,0.20856,0.33495,0.1127,-1.2818,-0.10086,0.079014,-0.01843
7/26/2011,-0.95661,-0.34538,0,-0.6549,-0.347,-0.65544,-0.43508,-0.16832,-0.94842,-0.81671
7/27/2011,0.84523,-0.06409,0.27481,0.21375,0.21744,0.11331,-0.049844,0.16832,0.81734,-0.76475
7/28/2011,0.48821,-0.15398,0.094952,0.11623,0.21611,-0.27217,0.2241,-0.10096,0.4542,0.0090698
7/29/2011,-0.59252,-0.89004,0.58879,-0.71357,0.43083,0.38536,-2.0099,0.13459,-0.57579,0.21792
8/1/2011,1.3012,-0.40247,0.5645,1.0815,0.24706,-0.31724,-0.86658,-0.03363,1.3009,0.64749
8/2/2011,-0.21101,0.33766,-0.16693,-0.055274,0.088453,0.4529,-1.3011,0.03363,-0.23666,0.82683
8/3/2011,-0.61642,-0.33766,0.57265,-0.72799,0.6398,0.11291,-0.67656,0,-0.64411,1.1039
8/4/2011,1.1377,2.7459,1.3714,0.59913,1.4225,0.56262,0.1826,0.33568,1.1777,1.9307
8/5/2011,0,-0.67306,0.7956,-0.33058,0.2678,0.38078,-0.96897,0.067002,-0.007603,1.3017
8/8/2011,-0.58453,-1.2179,0.46625,0.048906,1.1281,0.60181,-0.62034,0.033484,-0.57761,0.27977
8/9/2011,-0.0070216,-0.47838,0.040441,0.98317,1.3638,0.44346,-3.2291,0.13382,0.007647,1.548
8/10/2011,0.34465,-0.97676,0.1616,0.1545,0.33159,0.11056,-0.23273,-0.10035,0.33399,-0.17645
8/11/2011,-0.26035,0.35273,-0.18182,-0.36423,0.20165,0.088359,3.5413,0.26738,-0.24991,-0.5762
8/12/2011,-0.063227,0.14335,-0.1214,-0.34449,-1.0327,0.22056,1.9909,0,-0.076432,-0.80501
8/15/2011,-1.4848,-0.078166,-0.41589,-0.63053,-0.26414,-0.35312,1.1732,-0.40134,-1.5061,-1.2098
8/16/2011,0.21473,0.03909,-0.22387,-0.22553,-0.0097963,0.044209,1.5768,-0.033518,0.24421,-0.12399
8/17/2011,-0.10396,-0.39159,0.020373,-1.0117,-0.50253,0.11044,-0.44256,0,-0.10071,-0.49444
8/18/2011,0.80679,0.078442,0.82163,0.61669,1.3771,0.90101,0.16461,0.16748,0.76827,1.433
8/19/2011,-0.61264,-0.078442,-0.51654,-0.333,-1.007,-0.10945,-0.60914,-0.23455,-0.59983,-0.48951
8/22/2011,0.16671,0.40462,0.53674,0.55764,0.73304,-0.21925,0.26695,0.03354,0.17009,0.25886
8/23/2011,-0.32622,-0.23474,-0.25282,-0.34586,-0.058446,0.13161,0.17757,0.033529,-0.31722,-0.88881
8/24/2011,0.20116,0.24777,0.020249,0.81499,0.86266,0.5901,0.74491,0.26783,0.21675,0.37177
8/25/2011,0.15287,0.77842,-0.36511,0.52657,-0.05395,0.32634,0.11314,0.26711,0.15067,0.13379
8/26/2011,-0.57553,-0.98702,0.12185,-0.19626,0.40352,0.23864,1.199,-0.10008,-0.59823,-1.1032
8/29/2011,-0.32444,0.44277,-0.77425,-0.47068,-0.40191,-0.43431,1.6377,0.033372,-0.30533,-0.43413
